Vrus taxid	Host tax id	pmid	Evidence
97081	1281043	27533034	tRNAs
1150869	1281044	27533034	tRNAs
379329	1281044	27533034	tRNAs
489779	1281044	27533034	tRNAs
1124655	1281045	27533034	tRNAs
10730	1281045	27533034	tRNAs
1124654	1281045	27533034	tRNAs
1150869	1281045	27533034	tRNAs
180816	1281045	27533034	tRNAs
194949	1281045	27533034	tRNAs
343516	1281045	27533034	tRNAs
379329	1281045	27533034	tRNAs
489779	1281045	27533034	tRNAs
97081	1281045	27533034	tRNAs
10730	1281048	27533034	tRNAs
180816	1281048	27533034	tRNAs
194949	1281049	27533034	tRNAs
97081	1281049	27533034	tRNAs
10678	1281050	27533034	tRNAs
10730	1281050	27533034	tRNAs
1124654	1281050	27533034	tRNAs
1124655	1281050	27533034	tRNAs
1150869	1281050	27533034	tRNAs
343516	1281050	27533034	tRNAs
379329	1281050	27533034	tRNAs
489779	1281050	27533034	tRNAs
10761	1281052	27533034	tRNAs
180816	1281052	27533034	tRNAs
194949	1281052	27533034	tRNAs
97081	1281052	27533034	tRNAs
1127357	1281051	27533034	tRNAs
1150869	1281051	27533034	tRNAs
379329	1281051	27533034	tRNAs
489779	1281051	27533034	tRNAs
1124654	1281053	27533034	tRNAs
343516	1281053	27533034	tRNAs
10730	1281053	27533034	tRNAs
1124655	1281053	27533034	tRNAs
1147145	1281053	27533034	tRNAs
180816	1281053	27533034	tRNAs
173443	1281054	27533034	tRNAs
10761	1281054	27533034	tRNAs
1124655	1281054	27533034	tRNAs
1147145	1281054	27533034	tRNAs
1150869	1281054	27533034	tRNAs
194949	1281054	27533034	tRNAs
379329	1281054	27533034	tRNAs
489779	1281054	27533034	tRNAs
714583	1281054	27533034	tRNAs
97081	1281054	27533034	tRNAs
10730	1281055	27533034	tRNAs
10761	1281055	27533034	tRNAs
1147145	1281055	27533034	tRNAs
180816	1281055	27533034	tRNAs
194949	1281055	27533034	tRNAs
379329	1281055	27533034	tRNAs
714583	1281055	27533034	tRNAs
97081	1281055	27533034	tRNAs
10730	1280965	27533034	tRNAs
10761	1280965	27533034	tRNAs
1124655	1280965	27533034	tRNAs
1127357	1280965	27533034	tRNAs
1150869	1280965	27533034	tRNAs
180816	1280965	27533034	tRNAs
194949	1280965	27533034	tRNAs
489779	1280965	27533034	tRNAs
97081	1280965	27533034	tRNAs
379329	1281057	27533034	tRNAs
489779	1281057	27533034	tRNAs
10730	1281057	27533034	tRNAs
1124655	1281057	27533034	tRNAs
1147145	1281057	27533034	tRNAs
1150869	1281057	27533034	tRNAs
180816	1281057	27533034	tRNAs
194949	1281057	27533034	tRNAs
97081	1281057	27533034	tRNAs
10678	1281058	27533034	tRNAs
10730	1281058	27533034	tRNAs
1124655	1281058	27533034	tRNAs
1150869	1281058	27533034	tRNAs
180816	1281058	27533034	tRNAs
194949	1281058	27533034	tRNAs
379329	1281058	27533034	tRNAs
97081	1281058	27533034	tRNAs
10730	1281059	27533034	tRNAs
10761	1281059	27533034	tRNAs
1124655	1281059	27533034	tRNAs
1127357	1281059	27533034	tRNAs
1150869	1281059	27533034	tRNAs
180816	1281059	27533034	tRNAs
194949	1281059	27533034	tRNAs
379329	1281059	27533034	tRNAs
489779	1281059	27533034	tRNAs
97081	1281059	27533034	tRNAs
489779	1281061	27533034	tRNAs
10730	1281061	27533034	tRNAs
1124655	1281061	27533034	tRNAs
1147145	1281061	27533034	tRNAs
1150869	1281061	27533034	tRNAs
180816	1281061	27533034	tRNAs
194949	1281061	27533034	tRNAs
379329	1281061	27533034	tRNAs
97081	1281061	27533034	tRNAs
10730	1281062	27533034	tRNAs
1124655	1281062	27533034	tRNAs
1150869	1281062	27533034	tRNAs
180816	1281062	27533034	tRNAs
194949	1281062	27533034	tRNAs
343516	1281062	27533034	tRNAs
379329	1281062	27533034	tRNAs
97081	1281062	27533034	tRNAs
10730	1281063	27533034	tRNAs
1124654	1281063	27533034	tRNAs
1124655	1281063	27533034	tRNAs
1150869	1281063	27533034	tRNAs
180816	1281063	27533034	tRNAs
194949	1281063	27533034	tRNAs
489779	1281063	27533034	tRNAs
97081	1281063	27533034	tRNAs
10730	1280966	27533034	tRNAs
1124654	1280966	27533034	tRNAs
1124655	1280966	27533034	tRNAs
1150869	1280966	27533034	tRNAs
180816	1280966	27533034	tRNAs
343516	1280966	27533034	tRNAs
379329	1280966	27533034	tRNAs
489779	1280966	27533034	tRNAs
10730	1281064	27533034	tRNAs
1124655	1281064	27533034	tRNAs
1150869	1281064	27533034	tRNAs
180816	1281064	27533034	tRNAs
194949	1281064	27533034	tRNAs
379329	1281064	27533034	tRNAs
489779	1281064	27533034	tRNAs
97081	1281064	27533034	tRNAs
10730	1281065	27533034	tRNAs
1124655	1281065	27533034	tRNAs
1150869	1281065	27533034	tRNAs
180816	1281065	27533034	tRNAs
194949	1281065	27533034	tRNAs
379329	1281065	27533034	tRNAs
489779	1281065	27533034	tRNAs
97081	1281065	27533034	tRNAs
194949	1281067	27533034	tRNAs
97081	1281067	27533034	tRNAs
379329	1281069	27533034	tRNAs
10730	1281069	27533034	tRNAs
1124655	1281069	27533034	tRNAs
1150869	1281069	27533034	tRNAs
180816	1281069	27533034	tRNAs
194949	1281069	27533034	tRNAs
489779	1281069	27533034	tRNAs
97081	1281069	27533034	tRNAs
1124655	1281070	27533034	tRNAs
1150869	1281070	27533034	tRNAs
489779	1281070	27533034	tRNAs
10730	1281070	27533034	tRNAs
1124654	1281070	27533034	tRNAs
180816	1281070	27533034	tRNAs
194949	1281070	27533034	tRNAs
343516	1281070	27533034	tRNAs
379329	1281070	27533034	tRNAs
97081	1281070	27533034	tRNAs
10678	1281072	27533034	tRNAs
10730	1281072	27533034	tRNAs
1150869	1281072	27533034	tRNAs
180816	1281072	27533034	tRNAs
194949	1281072	27533034	tRNAs
379329	1281072	27533034	tRNAs
489779	1281072	27533034	tRNAs
97081	1281072	27533034	tRNAs
10730	1281075	27533034	tRNAs
10761	1281075	27533034	tRNAs
1124655	1281075	27533034	tRNAs
1168549	1281075	27533034	tRNAs
173443	1281075	27533034	tRNAs
180816	1281075	27533034	tRNAs
194949	1281075	27533034	tRNAs
97081	1281075	27533034	tRNAs
10730	1281077	27533034	tRNAs
1124655	1281077	27533034	tRNAs
1147145	1281077	27533034	tRNAs
1150869	1281077	27533034	tRNAs
180816	1281077	27533034	tRNAs
379329	1281077	27533034	tRNAs
489779	1281077	27533034	tRNAs
714583	1281077	27533034	tRNAs
1150869	1281078	27533034	tRNAs
194949	1281078	27533034	tRNAs
379329	1281078	27533034	tRNAs
489779	1281078	27533034	tRNAs
97081	1281078	27533034	tRNAs
10730	1281079	27533034	tRNAs
1124655	1281079	27533034	tRNAs
180816	1281081	27533034	tRNAs
10730	1281081	27533034	tRNAs
1124655	1281081	27533034	tRNAs
1150869	1281081	27533034	tRNAs
194949	1281081	27533034	tRNAs
379329	1281081	27533034	tRNAs
489779	1281081	27533034	tRNAs
97081	1281081	27533034	tRNAs
10761	1281082	27533034	tRNAs
1124655	1281082	27533034	tRNAs
1150869	1281082	27533034	tRNAs
173443	1281082	27533034	tRNAs
194949	1281082	27533034	tRNAs
379329	1281082	27533034	tRNAs
489779	1281082	27533034	tRNAs
97081	1281082	27533034	tRNAs
1127357	1281083	27533034	tRNAs
714583	1281083	27533034	tRNAs
1147145	1281085	27533034	tRNAs
10678	1281087	27533034	tRNAs
10730	1281087	27533034	tRNAs
1124654	1281087	27533034	tRNAs
180816	1281087	27533034	tRNAs
194949	1281087	27533034	tRNAs
343516	1281087	27533034	tRNAs
379329	1281087	27533034	tRNAs
97081	1281087	27533034	tRNAs
10730	1281089	27533034	tRNAs
1124655	1281089	27533034	tRNAs
1150869	1281089	27533034	tRNAs
180816	1281089	27533034	tRNAs
194949	1281089	27533034	tRNAs
379329	1281089	27533034	tRNAs
489779	1281089	27533034	tRNAs
97081	1281089	27533034	tRNAs
10678	1281090	27533034	tRNAs
10730	1281090	27533034	tRNAs
1124654	1281090	27533034	tRNAs
1124655	1281090	27533034	tRNAs
1150869	1281090	27533034	tRNAs
180816	1281090	27533034	tRNAs
343516	1281090	27533034	tRNAs
489779	1281090	27533034	tRNAs
10730	1281091	27533034	tRNAs
1124655	1281091	27533034	tRNAs
1150869	1281091	27533034	tRNAs
180816	1281091	27533034	tRNAs
194949	1281091	27533034	tRNAs
379329	1281091	27533034	tRNAs
489779	1281091	27533034	tRNAs
97081	1281091	27533034	tRNAs
10730	1281092	27533034	tRNAs
1124655	1281092	27533034	tRNAs
1150869	1281092	27533034	tRNAs
180816	1281092	27533034	tRNAs
194949	1281092	27533034	tRNAs
379329	1281092	27533034	tRNAs
489779	1281092	27533034	tRNAs
97081	1281092	27533034	tRNAs
10730	1280967	27533034	tRNAs
1124655	1280967	27533034	tRNAs
1150869	1280967	27533034	tRNAs
180816	1280967	27533034	tRNAs
194949	1280967	27533034	tRNAs
379329	1280967	27533034	tRNAs
489779	1280967	27533034	tRNAs
97081	1280967	27533034	tRNAs
10730	1281093	27533034	tRNAs
1124655	1281093	27533034	tRNAs
1150869	1281093	27533034	tRNAs
180816	1281093	27533034	tRNAs
194949	1281093	27533034	tRNAs
379329	1281093	27533034	tRNAs
489779	1281093	27533034	tRNAs
97081	1281093	27533034	tRNAs
10730	1281094	27533034	tRNAs
1124655	1281094	27533034	tRNAs
1150869	1281094	27533034	tRNAs
180816	1281094	27533034	tRNAs
194949	1281094	27533034	tRNAs
379329	1281094	27533034	tRNAs
489779	1281094	27533034	tRNAs
97081	1281094	27533034	tRNAs
194949	1281098	27533034	tRNAs
97081	1281098	27533034	tRNAs
10730	1281099	27533034	tRNAs
1124655	1281099	27533034	tRNAs
1150869	1281099	27533034	tRNAs
180816	1281099	27533034	tRNAs
194949	1281099	27533034	tRNAs
379329	1281099	27533034	tRNAs
489779	1281099	27533034	tRNAs
97081	1281099	27533034	tRNAs
379329	1281100	27533034	tRNAs
489779	1281100	27533034	tRNAs
10730	1281100	27533034	tRNAs
1124655	1281100	27533034	tRNAs
1150869	1281100	27533034	tRNAs
180816	1281100	27533034	tRNAs
194949	1281100	27533034	tRNAs
97081	1281100	27533034	tRNAs
1124655	1281101	27533034	tRNAs
1150869	1281101	27533034	tRNAs
10730	1281102	27533034	tRNAs
1124654	1281102	27533034	tRNAs
1124655	1281102	27533034	tRNAs
1150869	1281102	27533034	tRNAs
180816	1281102	27533034	tRNAs
194949	1281102	27533034	tRNAs
343516	1281102	27533034	tRNAs
379329	1281102	27533034	tRNAs
489779	1281102	27533034	tRNAs
97081	1281102	27533034	tRNAs
10730	1281104	27533034	tRNAs
1124654	1281104	27533034	tRNAs
1124655	1281104	27533034	tRNAs
1150869	1281104	27533034	tRNAs
180816	1281104	27533034	tRNAs
194949	1281104	27533034	tRNAs
343516	1281104	27533034	tRNAs
379329	1281104	27533034	tRNAs
489779	1281104	27533034	tRNAs
97081	1281104	27533034	tRNAs
343516	1281105	27533034	tRNAs
10730	1281105	27533034	tRNAs
1124654	1281105	27533034	tRNAs
180816	1281105	27533034	tRNAs
194949	1281105	27533034	tRNAs
379329	1281105	27533034	tRNAs
97081	1281105	27533034	tRNAs
10730	1281107	27533034	tRNAs
1124654	1281107	27533034	tRNAs
1124655	1281107	27533034	tRNAs
1150869	1281107	27533034	tRNAs
180816	1281107	27533034	tRNAs
194949	1281107	27533034	tRNAs
343516	1281107	27533034	tRNAs
489779	1281107	27533034	tRNAs
97081	1281107	27533034	tRNAs
379329	1281108	27533034	tRNAs
10730	1281108	27533034	tRNAs
1124654	1281108	27533034	tRNAs
1124655	1281108	27533034	tRNAs
1150869	1281108	27533034	tRNAs
180816	1281108	27533034	tRNAs
194949	1281108	27533034	tRNAs
489779	1281108	27533034	tRNAs
97081	1281108	27533034	tRNAs
10678	1281109	27533034	tRNAs
10730	1281109	27533034	tRNAs
1124655	1281109	27533034	tRNAs
1150869	1281109	27533034	tRNAs
180816	1281109	27533034	tRNAs
194949	1281109	27533034	tRNAs
489779	1281109	27533034	tRNAs
97081	1281109	27533034	tRNAs
379329	1281110	27533034	tRNAs
489779	1281110	27533034	tRNAs
1150869	1281111	27533034	tRNAs
10730	1281111	27533034	tRNAs
1124655	1281111	27533034	tRNAs
180816	1281111	27533034	tRNAs
194949	1281111	27533034	tRNAs
343516	1281111	27533034	tRNAs
379329	1281111	27533034	tRNAs
489779	1281111	27533034	tRNAs
97081	1281111	27533034	tRNAs
1124654	1281112	27533034	tRNAs
1124655	1281112	27533034	tRNAs
10730	1281113	27533034	tRNAs
1124655	1281113	27533034	tRNAs
1150869	1281113	27533034	tRNAs
180816	1281113	27533034	tRNAs
194949	1281113	27533034	tRNAs
379329	1281113	27533034	tRNAs
489779	1281113	27533034	tRNAs
97081	1281113	27533034	tRNAs
343516	1281114	27533034	tRNAs
10730	1281114	27533034	tRNAs
1124654	1281114	27533034	tRNAs
180816	1281114	27533034	tRNAs
194949	1281114	27533034	tRNAs
379329	1281114	27533034	tRNAs
97081	1281114	27533034	tRNAs
1124654	1281115	27533034	tRNAs
10730	1281115	27533034	tRNAs
1124655	1281115	27533034	tRNAs
1150869	1281115	27533034	tRNAs
180816	1281115	27533034	tRNAs
343516	1281115	27533034	tRNAs
489779	1281115	27533034	tRNAs
10730	1281116	27533034	tRNAs
1124655	1281116	27533034	tRNAs
1150869	1281116	27533034	tRNAs
180816	1281116	27533034	tRNAs
194949	1281116	27533034	tRNAs
379329	1281116	27533034	tRNAs
489779	1281116	27533034	tRNAs
97081	1281116	27533034	tRNAs
194949	1280970	27533034	tRNAs
97081	1280970	27533034	tRNAs
10730	1280970	27533034	tRNAs
1124655	1280970	27533034	tRNAs
1150869	1280970	27533034	tRNAs
180816	1280970	27533034	tRNAs
379329	1280970	27533034	tRNAs
489779	1280970	27533034	tRNAs
10730	1281118	27533034	tRNAs
1124655	1281118	27533034	tRNAs
1150869	1281118	27533034	tRNAs
180816	1281118	27533034	tRNAs
194949	1281118	27533034	tRNAs
379329	1281118	27533034	tRNAs
489779	1281118	27533034	tRNAs
97081	1281118	27533034	tRNAs
1124655	1281119	27533034	tRNAs
1150869	1281119	27533034	tRNAs
379329	1281119	27533034	tRNAs
489779	1281119	27533034	tRNAs
10730	1281119	27533034	tRNAs
180816	1281119	27533034	tRNAs
194949	1281119	27533034	tRNAs
343516	1281119	27533034	tRNAs
97081	1281119	27533034	tRNAs
10730	1281121	27533034	tRNAs
1124654	1281121	27533034	tRNAs
1150869	1281121	27533034	tRNAs
180816	1281121	27533034	tRNAs
194949	1281121	27533034	tRNAs
379329	1281121	27533034	tRNAs
489779	1281121	27533034	tRNAs
97081	1281121	27533034	tRNAs
10730	1281123	27533034	tRNAs
10761	1281123	27533034	tRNAs
1124655	1281123	27533034	tRNAs
1168549	1281123	27533034	tRNAs
173443	1281123	27533034	tRNAs
180816	1281123	27533034	tRNAs
194949	1281123	27533034	tRNAs
97081	1281123	27533034	tRNAs
379329	1281125	27533034	tRNAs
489779	1281125	27533034	tRNAs
10730	1281126	27533034	tRNAs
1124655	1281126	27533034	tRNAs
1150869	1281126	27533034	tRNAs
1147145	1281126	27533034	tRNAs
180816	1281126	27533034	tRNAs
194949	1281126	27533034	tRNAs
379329	1281126	27533034	tRNAs
489779	1281126	27533034	tRNAs
714583	1281126	27533034	tRNAs
97081	1281126	27533034	tRNAs
180816	1280957	27533034	tRNAs
10730	1280957	27533034	tRNAs
1124654	1280957	27533034	tRNAs
1124655	1280957	27533034	tRNAs
1150869	1280957	27533034	tRNAs
1168549	1280957	27533034	tRNAs
173443	1280957	27533034	tRNAs
194949	1280957	27533034	tRNAs
343516	1280957	27533034	tRNAs
379329	1280957	27533034	tRNAs
489779	1280957	27533034	tRNAs
97081	1280957	27533034	tRNAs
10761	1281128	27533034	tRNAs
1124655	1281128	27533034	tRNAs
1150869	1281128	27533034	tRNAs
194949	1281128	27533034	tRNAs
379329	1281128	27533034	tRNAs
489779	1281128	27533034	tRNAs
714583	1281128	27533034	tRNAs
97081	1281128	27533034	tRNAs
10730	1281129	27533034	tRNAs
10761	1281129	27533034	tRNAs
1127357	1281129	27533034	tRNAs
1147145	1281129	27533034	tRNAs
173443	1281129	27533034	tRNAs
180816	1281129	27533034	tRNAs
194949	1281129	27533034	tRNAs
97081	1281129	27533034	tRNAs
10730	1281130	27533034	tRNAs
1124655	1281130	27533034	tRNAs
1147145	1281130	27533034	tRNAs
1150869	1281130	27533034	tRNAs
180816	1281130	27533034	tRNAs
379329	1281130	27533034	tRNAs
489779	1281130	27533034	tRNAs
714583	1281130	27533034	tRNAs
10730	1281132	27533034	tRNAs
1124655	1281132	27533034	tRNAs
1150869	1281132	27533034	tRNAs
180816	1281132	27533034	tRNAs
194949	1281132	27533034	tRNAs
379329	1281132	27533034	tRNAs
489779	1281132	27533034	tRNAs
97081	1281132	27533034	tRNAs
194949	1281133	27533034	tRNAs
97081	1281133	27533034	tRNAs
10730	1281135	27533034	tRNAs
1124655	1281135	27533034	tRNAs
1150869	1281135	27533034	tRNAs
379329	1281135	27533034	tRNAs
489779	1281135	27533034	tRNAs
180816	1281137	27533034	tRNAs
194949	1281137	27533034	tRNAs
379329	1281137	27533034	tRNAs
489779	1281137	27533034	tRNAs
97081	1281137	27533034	tRNAs
10730	1281137	27533034	tRNAs
1124655	1281137	27533034	tRNAs
1150869	1281137	27533034	tRNAs
173443	1281138	27533034	tRNAs
10730	1281138	27533034	tRNAs
10761	1281138	27533034	tRNAs
1124654	1281138	27533034	tRNAs
1124655	1281138	27533034	tRNAs
1127357	1281138	27533034	tRNAs
1147145	1281138	27533034	tRNAs
1150869	1281138	27533034	tRNAs
1168549	1281138	27533034	tRNAs
180816	1281138	27533034	tRNAs
343516	1281138	27533034	tRNAs
714583	1281138	27533034	tRNAs
10761	1281139	27533034	tRNAs
1124655	1281139	27533034	tRNAs
1150869	1281139	27533034	tRNAs
194949	1281139	27533034	tRNAs
379329	1281139	27533034	tRNAs
489779	1281139	27533034	tRNAs
714583	1281139	27533034	tRNAs
97081	1281139	27533034	tRNAs
10730	1281140	27533034	tRNAs
10761	1281140	27533034	tRNAs
1147145	1281140	27533034	tRNAs
1168549	1281140	27533034	tRNAs
173443	1281140	27533034	tRNAs
180816	1281140	27533034	tRNAs
194949	1281140	27533034	tRNAs
97081	1281140	27533034	tRNAs
10730	1281141	27533034	tRNAs
1124655	1281141	27533034	tRNAs
1147145	1281141	27533034	tRNAs
1150869	1281141	27533034	tRNAs
180816	1281141	27533034	tRNAs
379329	1281141	27533034	tRNAs
489779	1281141	27533034	tRNAs
714583	1281141	27533034	tRNAs
10730	1281143	27533034	tRNAs
1124655	1281143	27533034	tRNAs
1150869	1281143	27533034	tRNAs
180816	1281143	27533034	tRNAs
194949	1281143	27533034	tRNAs
379329	1281143	27533034	tRNAs
489779	1281143	27533034	tRNAs
97081	1281143	27533034	tRNAs
10730	1281144	27533034	tRNAs
1124655	1281144	27533034	tRNAs
1150869	1281144	27533034	tRNAs
180816	1281144	27533034	tRNAs
194949	1281144	27533034	tRNAs
379329	1281144	27533034	tRNAs
489779	1281144	27533034	tRNAs
97081	1281144	27533034	tRNAs
10730	1281145	27533034	tRNAs
1124655	1281145	27533034	tRNAs
1150869	1281145	27533034	tRNAs
180816	1281145	27533034	tRNAs
194949	1281145	27533034	tRNAs
379329	1281145	27533034	tRNAs
489779	1281145	27533034	tRNAs
97081	1281145	27533034	tRNAs
10730	1281146	27533034	tRNAs
1124655	1281146	27533034	tRNAs
1150869	1281146	27533034	tRNAs
180816	1281146	27533034	tRNAs
194949	1281146	27533034	tRNAs
379329	1281146	27533034	tRNAs
489779	1281146	27533034	tRNAs
97081	1281146	27533034	tRNAs
194949	1281147	27533034	tRNAs
10730	1281148	27533034	tRNAs
1124655	1281148	27533034	tRNAs
1150869	1281148	27533034	tRNAs
180816	1281148	27533034	tRNAs
194949	1281148	27533034	tRNAs
379329	1281148	27533034	tRNAs
489779	1281148	27533034	tRNAs
97081	1281148	27533034	tRNAs
379329	1281149	27533034	tRNAs
489779	1281149	27533034	tRNAs
97081	1281149	27533034	tRNAs
10730	1281150	27533034	tRNAs
1124655	1281150	27533034	tRNAs
1150869	1281150	27533034	tRNAs
180816	1281150	27533034	tRNAs
194949	1281150	27533034	tRNAs
379329	1281150	27533034	tRNAs
489779	1281150	27533034	tRNAs
97081	1281150	27533034	tRNAs
10678	1281151	27533034	tRNAs
10730	1281151	27533034	tRNAs
1124655	1281151	27533034	tRNAs
1150869	1281151	27533034	tRNAs
180816	1281151	27533034	tRNAs
194949	1281151	27533034	tRNAs
379329	1281151	27533034	tRNAs
97081	1281151	27533034	tRNAs
10761	1280975	27533034	tRNAs
1124655	1280975	27533034	tRNAs
1150869	1280975	27533034	tRNAs
489779	1280975	27533034	tRNAs
10730	1280976	27533034	tRNAs
1127357	1280976	27533034	tRNAs
1147145	1280976	27533034	tRNAs
180816	1280976	27533034	tRNAs
194949	1280976	27533034	tRNAs
379329	1280976	27533034	tRNAs
489779	1280976	27533034	tRNAs
97081	1280976	27533034	tRNAs
1124655	1280977	27533034	tRNAs
1150869	1280977	27533034	tRNAs
10730	1280977	27533034	tRNAs
180816	1280977	27533034	tRNAs
194949	1280977	27533034	tRNAs
379329	1280977	27533034	tRNAs
489779	1280977	27533034	tRNAs
97081	1280977	27533034	tRNAs
10730	1280978	27533034	tRNAs
10761	1280978	27533034	tRNAs
1147145	1280978	27533034	tRNAs
173443	1280978	27533034	tRNAs
180816	1280978	27533034	tRNAs
194949	1280978	27533034	tRNAs
714583	1280978	27533034	tRNAs
97081	1280978	27533034	tRNAs
379329	1280980	27533034	tRNAs
489779	1280980	27533034	tRNAs
10730	1280958	27533034	tRNAs
1124655	1280958	27533034	tRNAs
1150869	1280958	27533034	tRNAs
180816	1280958	27533034	tRNAs
194949	1280958	27533034	tRNAs
379329	1280981	27533034	tRNAs
489779	1280981	27533034	tRNAs
97081	1280981	27533034	tRNAs
10730	1280981	27533034	tRNAs
1124654	1280981	27533034	tRNAs
1124655	1280981	27533034	tRNAs
1150869	1280981	27533034	tRNAs
180816	1280981	27533034	tRNAs
194949	1280981	27533034	tRNAs
343516	1280981	27533034	tRNAs
10761	1280982	27533034	tRNAs
1124654	1280982	27533034	tRNAs
1124655	1280982	27533034	tRNAs
1150869	1280982	27533034	tRNAs
1168549	1280982	27533034	tRNAs
173443	1280982	27533034	tRNAs
343516	1280982	27533034	tRNAs
714583	1280982	27533034	tRNAs
10730	1280983	27533034	tRNAs
10761	1280983	27533034	tRNAs
1147145	1280983	27533034	tRNAs
1168549	1280983	27533034	tRNAs
173443	1280983	27533034	tRNAs
180816	1280983	27533034	tRNAs
194949	1280983	27533034	tRNAs
97081	1280983	27533034	tRNAs
1124655	1280984	27533034	tRNAs
1147145	1280984	27533034	tRNAs
1150869	1280984	27533034	tRNAs
379329	1280984	27533034	tRNAs
489779	1280984	27533034	tRNAs
714583	1280984	27533034	tRNAs
10730	1280985	27533034	tRNAs
180816	1280985	27533034	tRNAs
194949	1280985	27533034	tRNAs
379329	1280985	27533034	tRNAs
97081	1280985	27533034	tRNAs
1124655	1280985	27533034	tRNAs
1150869	1280985	27533034	tRNAs
489779	1280985	27533034	tRNAs
10761	1280986	27533034	tRNAs
1124654	1280986	27533034	tRNAs
1124655	1280986	27533034	tRNAs
1147145	1280986	27533034	tRNAs
1150869	1280986	27533034	tRNAs
173443	1280986	27533034	tRNAs
343516	1280986	27533034	tRNAs
489779	1280986	27533034	tRNAs
714583	1280986	27533034	tRNAs
10730	1280987	27533034	tRNAs
10761	1280987	27533034	tRNAs
1168549	1280987	27533034	tRNAs
173443	1280987	27533034	tRNAs
180816	1280987	27533034	tRNAs
194949	1280987	27533034	tRNAs
379329	1280987	27533034	tRNAs
97081	1280987	27533034	tRNAs
10730	1280990	27533034	tRNAs
1124655	1280990	27533034	tRNAs
1147145	1280990	27533034	tRNAs
1150869	1280990	27533034	tRNAs
180816	1280990	27533034	tRNAs
194949	1280990	27533034	tRNAs
489779	1280990	27533034	tRNAs
714583	1280990	27533034	tRNAs
10678	1280991	27533034	tRNAs
10730	1280991	27533034	tRNAs
1124655	1280991	27533034	tRNAs
1150869	1280991	27533034	tRNAs
180816	1280991	27533034	tRNAs
379329	1280991	27533034	tRNAs
489779	1280991	27533034	tRNAs
97081	1280991	27533034	tRNAs
194949	1280992	27533034	tRNAs
97081	1280992	27533034	tRNAs
10730	1280992	27533034	tRNAs
1124655	1280992	27533034	tRNAs
1150869	1280992	27533034	tRNAs
180816	1280992	27533034	tRNAs
379329	1280992	27533034	tRNAs
489779	1280992	27533034	tRNAs
10730	1280993	27533034	tRNAs
1124655	1280993	27533034	tRNAs
1150869	1280993	27533034	tRNAs
180816	1280993	27533034	tRNAs
194949	1280993	27533034	tRNAs
379329	1280993	27533034	tRNAs
489779	1280993	27533034	tRNAs
97081	1280993	27533034	tRNAs
10730	1280994	27533034	tRNAs
1124655	1280994	27533034	tRNAs
1150869	1280994	27533034	tRNAs
180816	1280994	27533034	tRNAs
194949	1280994	27533034	tRNAs
379329	1280994	27533034	tRNAs
489779	1280994	27533034	tRNAs
97081	1280994	27533034	tRNAs
1124655	1280995	27533034	tRNAs
1150869	1280995	27533034	tRNAs
343516	1280995	27533034	tRNAs
379329	1280995	27533034	tRNAs
489779	1280995	27533034	tRNAs
10730	1280997	27533034	tRNAs
180816	1280997	27533034	tRNAs
194949	1280997	27533034	tRNAs
97081	1280997	27533034	tRNAs
1124654	1280997	27533034	tRNAs
1124655	1280997	27533034	tRNAs
1150869	1280997	27533034	tRNAs
379329	1280997	27533034	tRNAs
489779	1280997	27533034	tRNAs
10761	1280960	27533034	tRNAs
1124655	1280960	27533034	tRNAs
1127357	1280960	27533034	tRNAs
1150869	1280960	27533034	tRNAs
173443	1280960	27533034	tRNAs
379329	1280960	27533034	tRNAs
489779	1280960	27533034	tRNAs
714583	1280960	27533034	tRNAs
10730	1280999	27533034	tRNAs
10761	1280999	27533034	tRNAs
1147145	1280999	27533034	tRNAs
1168549	1280999	27533034	tRNAs
173443	1280999	27533034	tRNAs
180816	1280999	27533034	tRNAs
194949	1280999	27533034	tRNAs
97081	1280999	27533034	tRNAs
10730	1281000	27533034	tRNAs
1124655	1281000	27533034	tRNAs
1147145	1281000	27533034	tRNAs
1150869	1281000	27533034	tRNAs
180816	1281000	27533034	tRNAs
379329	1281000	27533034	tRNAs
489779	1281000	27533034	tRNAs
714583	1281000	27533034	tRNAs
194949	1281002	27533034	tRNAs
379329	1281002	27533034	tRNAs
97081	1281002	27533034	tRNAs
10730	1281004	27533034	tRNAs
1124655	1281004	27533034	tRNAs
1150869	1281004	27533034	tRNAs
180816	1281004	27533034	tRNAs
194949	1281004	27533034	tRNAs
379329	1281004	27533034	tRNAs
489779	1281004	27533034	tRNAs
97081	1281004	27533034	tRNAs
10730	1281005	27533034	tRNAs
1124655	1281005	27533034	tRNAs
1150869	1281005	27533034	tRNAs
180816	1281005	27533034	tRNAs
194949	1281005	27533034	tRNAs
379329	1281005	27533034	tRNAs
489779	1281005	27533034	tRNAs
97081	1281005	27533034	tRNAs
10730	1281006	27533034	tRNAs
10761	1281006	27533034	tRNAs
1124655	1281006	27533034	tRNAs
1127357	1281006	27533034	tRNAs
1147145	1281006	27533034	tRNAs
1150869	1281006	27533034	tRNAs
180816	1281006	27533034	tRNAs
489779	1281006	27533034	tRNAs
194949	1281008	27533034	tRNAs
97081	1281008	27533034	tRNAs
10730	1281008	27533034	tRNAs
1124655	1281008	27533034	tRNAs
1150869	1281008	27533034	tRNAs
180816	1281008	27533034	tRNAs
379329	1281008	27533034	tRNAs
489779	1281008	27533034	tRNAs
10730	1281009	27533034	tRNAs
1124655	1281009	27533034	tRNAs
